Frame,Visibility,X,Y,X_fused,Y_fused,is_interpolated,track_status
5007,0,0,0,,,False,missing
5008,1,105,444,105.0,444.0,False,detected
5009,1,104,440,104.0,440.0,False,detected
5010,1,600,431,600.0,431.0,False,detected
5011,1,104,440,104.0,440.0,False,detected
5012,1,118,493,118.0,493.0,False,detected
5013,1,466,688,466.0,688.0,False,detected
5014,1,465,693,465.0,693.0,False,detected
5015,1,465,693,465.0,693.0,False,detected
5016,1,451,782,451.0,782.0,False,detected
5017,1,452,782,452.0,782.0,False,detected
5018,1,452,782,452.0,782.0,False,detected
5019,1,452,782,452.0,782.0,False,detected
5020,1,489,328,489.0,328.0,False,detected
5021,1,489,333,489.0,333.0,False,detected
5022,1,386,328,386.0,328.0,False,detected
5023,1,489,328,489.0,328.0,False,detected
5024,0,0,0,365.6666666666667,557.6666666666666,True,interpolated
5025,0,0,0,242.33333333333334,787.3333333333333,True,interpolated
5026,1,119,1017,119.0,1017.0,False,detected
5027,0,0,0,132.5,1016.5,True,interpolated
5028,0,0,0,146.0,1016.0,True,interpolated
5029,0,0,0,159.5,1015.5,True,interpolated
5030,0,0,0,173.0,1015.0,True,interpolated
5031,0,0,0,186.5,1014.5,True,interpolated
5032,0,0,0,200.0,1014.0,True,interpolated
5033,0,0,0,213.5,1013.5,True,interpolated
5034,1,227,1013,227.0,1013.0,False,detected
5035,0,0,0,379.5,670.5,True,interpolated
5036,1,532,328,532.0,328.0,False,detected
5037,1,534,328,534.0,328.0,False,detected
5038,1,374,1013,374.0,1013.0,False,detected
5039,1,371,1017,371.0,1017.0,False,detected
5040,1,50,320,50.0,320.0,False,detected
5041,1,50,320,50.0,320.0,False,detected
5042,1,57,306,57.0,306.0,False,detected
5043,1,52,320,52.0,320.0,False,detected
5044,0,0,0,47.666666666666664,309.3333333333333,True,interpolated
5045,0,0,0,43.333333333333336,298.6666666666667,True,interpolated
5046,1,39,288,39.0,288.0,False,detected
5047,0,0,0,124.5,650.5,True,interpolated
5048,1,210,1013,210.0,1013.0,False,detected
5049,1,209,1013,209.0,1013.0,False,detected
5050,1,209,1013,209.0,1013.0,False,detected
5051,1,209,1013,209.0,1013.0,False,detected
5052,1,527,311,527.0,311.0,False,detected
5053,1,299,1013,299.0,1013.0,False,detected
5054,1,528,311,528.0,311.0,False,detected
5055,1,299,1013,299.0,1013.0,False,detected
5056,1,261,1013,261.0,1013.0,False,detected
5057,1,261,1013,261.0,1013.0,False,detected
5058,1,262,1013,262.0,1013.0,False,detected
5059,0,0,0,400.0,666.5,True,interpolated
5060,1,538,320,538.0,320.0,False,detected
5061,1,540,320,540.0,320.0,False,detected
5062,1,540,320,540.0,320.0,False,detected
5063,1,540,320,540.0,320.0,False,detected
5064,1,424,1017,424.0,1017.0,False,detected
5065,1,427,1017,427.0,1017.0,False,detected
5066,1,426,1017,426.0,1017.0,False,detected
5067,1,426,1017,426.0,1017.0,False,detected
5068,1,30,293,30.0,293.0,False,detected
5069,1,30,293,30.0,293.0,False,detected
5070,1,32,293,32.0,293.0,False,detected
5071,1,22,311,22.0,311.0,False,detected
5072,1,490,306,490.0,306.0,False,detected
5073,1,490,306,490.0,306.0,False,detected
5074,1,9,284,9.0,284.0,False,detected
5075,0,0,0,139.5,648.5,True,interpolated
5076,1,270,1013,270.0,1013.0,False,detected
5077,1,271,1013,271.0,1013.0,False,detected
5078,1,270,1013,270.0,1013.0,False,detected
5079,1,270,1013,270.0,1013.0,False,detected
5080,1,521,377,521.0,377.0,False,detected
5081,1,579,1013,579.0,1013.0,False,detected
5082,1,579,1013,579.0,1013.0,False,detected
5083,1,171,1013,171.0,1013.0,False,detected
5084,1,538,373,538.0,373.0,False,detected
5085,1,540,373,540.0,373.0,False,detected
5086,1,479,1017,479.0,1017.0,False,detected
5087,1,299,1017,299.0,1017.0,False,detected
5088,0,0,0,342.8,880.2,True,interpolated
5089,0,0,0,386.6,743.4,True,interpolated
5090,0,0,0,430.4,606.5999999999999,True,interpolated
5091,0,0,0,474.2,469.79999999999995,True,interpolated
5092,1,518,333,518.0,333.0,False,detected
5093,1,517,333,517.0,333.0,False,detected
5094,1,458,1013,458.0,1013.0,False,detected
5095,1,559,391,559.0,391.0,False,detected
5096,1,320,1017,320.0,1017.0,False,detected
5097,1,320,1017,320.0,1017.0,False,detected
5098,1,320,1017,320.0,1017.0,False,detected
5099,1,54,1013,54.0,1013.0,False,detected
5100,1,351,1013,351.0,1013.0,False,detected
5101,1,351,1013,351.0,1013.0,False,detected
5102,1,351,1013,351.0,1013.0,False,detected
5103,1,351,1013,351.0,1013.0,False,detected
5104,1,507,1013,507.0,1013.0,False,detected
5105,1,507,1013,507.0,1013.0,False,detected
5106,1,506,1017,506.0,1017.0,False,detected
5107,1,507,1013,507.0,1013.0,False,detected
5108,1,355,1017,355.0,1017.0,False,detected
5109,1,348,1017,348.0,1017.0,False,detected
5110,1,496,1013,496.0,1013.0,False,detected
5111,1,345,1017,345.0,1017.0,False,detected
5112,1,412,1013,412.0,1013.0,False,detected
5113,1,410,1013,410.0,1013.0,False,detected
5114,1,412,1013,412.0,1013.0,False,detected
5115,1,410,1013,410.0,1013.0,False,detected
5116,1,75,328,75.0,328.0,False,detected
5117,1,74,328,74.0,328.0,False,detected
5118,1,73,328,73.0,328.0,False,detected
5119,1,74,328,74.0,328.0,False,detected
5120,0,0,0,81.2,327.38461538461536,True,interpolated
5121,0,0,0,88.4,326.7692307692308,True,interpolated
5122,0,0,0,95.6,326.15384615384613,True,interpolated
5123,0,0,0,102.8,325.53846153846155,True,interpolated
5124,0,0,0,110.0,324.9230769230769,True,interpolated
5125,0,0,0,117.2,324.3076923076923,True,interpolated
5126,0,0,0,124.4,323.6923076923077,True,interpolated
5127,0,0,0,131.6,323.0769230769231,True,interpolated
5128,0,0,0,,,False,missing
5129,0,0,0,,,False,missing
5130,0,0,0,,,False,missing
5131,0,0,0,,,False,missing
5132,0,0,0,,,False,missing
5133,0,0,0,,,False,missing
5134,0,0,0,,,False,missing
5135,0,0,0,,,False,missing
5136,0,0,0,,,False,missing
5137,0,0,0,,,False,missing
5138,0,0,0,,,False,missing
5139,0,0,0,,,False,missing
5140,0,0,0,,,False,missing
5141,0,0,0,,,False,missing
5142,0,0,0,,,False,missing
5143,0,0,0,,,False,missing
5144,0,0,0,,,False,missing
5145,0,0,0,,,False,missing
5146,0,0,0,,,False,missing
5147,0,0,0,,,False,missing
5148,0,0,0,,,False,missing
5149,0,0,0,,,False,missing
5150,0,0,0,,,False,missing
5151,0,0,0,,,False,missing
5152,0,0,0,,,False,missing
5153,0,0,0,,,False,missing
5154,0,0,0,,,False,missing
5155,0,0,0,,,False,missing
5156,0,0,0,,,False,missing
5157,0,0,0,,,False,missing
5158,0,0,0,,,False,missing
5159,0,0,0,,,False,missing
5160,0,0,0,,,False,missing
5161,0,0,0,,,False,missing
5162,0,0,0,,,False,missing
5163,0,0,0,,,False,missing
5164,0,0,0,,,False,missing
5165,0,0,0,,,False,missing
5166,0,0,0,,,False,missing
5167,0,0,0,,,False,missing
5168,0,0,0,,,False,missing
5169,0,0,0,,,False,missing
5170,0,0,0,,,False,missing
5171,0,0,0,,,False,missing
5172,0,0,0,,,False,missing
5173,0,0,0,,,False,missing
5174,0,0,0,,,False,missing
5175,0,0,0,,,False,missing
5176,0,0,0,,,False,missing
5177,0,0,0,,,False,missing
5178,0,0,0,,,False,missing
5179,0,0,0,,,False,missing
5180,0,0,0,,,False,missing
5181,0,0,0,,,False,missing
5182,0,0,0,,,False,missing
5183,0,0,0,,,False,missing
5184,1,542,288,542.0,288.0,False,detected
5185,1,542,288,542.0,288.0,False,detected
5186,1,542,288,542.0,288.0,False,detected
5187,1,542,288,542.0,288.0,False,detected
5188,0,0,0,541.1111111111111,286.1111111111111,True,interpolated
5189,0,0,0,540.2222222222222,284.22222222222223,True,interpolated
5190,0,0,0,539.3333333333334,282.3333333333333,True,interpolated
5191,0,0,0,538.4444444444445,280.44444444444446,True,interpolated
5192,0,0,0,537.5555555555555,278.55555555555554,True,interpolated
5193,0,0,0,536.6666666666666,276.6666666666667,True,interpolated
5194,0,0,0,535.7777777777778,274.77777777777777,True,interpolated
5195,0,0,0,534.8888888888889,272.8888888888889,True,interpolated
5196,1,534,271,534.0,271.0,False,detected
5197,1,534,271,534.0,271.0,False,detected
5198,1,534,271,534.0,271.0,False,detected
5199,1,534,271,534.0,271.0,False,detected
5200,1,534,288,534.0,288.0,False,detected
5201,1,534,293,534.0,293.0,False,detected
5202,1,534,288,534.0,288.0,False,detected
5203,1,534,293,534.0,293.0,False,detected
5204,1,534,328,534.0,328.0,False,detected
5205,1,534,328,534.0,328.0,False,detected
5206,1,534,324,534.0,324.0,False,detected
5207,1,534,328,534.0,328.0,False,detected
5208,0,0,0,525.4705882352941,332.2352941176471,True,interpolated
5209,0,0,0,516.9411764705883,336.47058823529414,True,interpolated
5210,0,0,0,508.4117647058824,340.70588235294116,True,interpolated
5211,0,0,0,499.88235294117646,344.94117647058823,True,interpolated
5212,0,0,0,491.3529411764706,349.1764705882353,True,interpolated
5213,0,0,0,482.8235294117647,353.4117647058824,True,interpolated
5214,0,0,0,474.29411764705884,357.6470588235294,True,interpolated
5215,0,0,0,465.7647058823529,361.88235294117646,True,interpolated
5216,0,0,0,,,False,missing
5217,0,0,0,,,False,missing
5218,0,0,0,,,False,missing
5219,0,0,0,,,False,missing
5220,0,0,0,,,False,missing
5221,0,0,0,,,False,missing
5222,0,0,0,,,False,missing
5223,0,0,0,,,False,missing
5224,1,389,400,389.0,400.0,False,detected
5225,1,390,404,390.0,404.0,False,detected
5226,1,389,404,389.0,404.0,False,detected
5227,1,390,400,390.0,400.0,False,detected
5228,0,0,0,299.5,401.0,True,interpolated
5229,0,0,0,209.0,402.0,True,interpolated
5230,0,0,0,118.5,403.0,True,interpolated
5231,1,28,404,28.0,404.0,False,detected
5232,0,0,0,28.0,404.0,True,interpolated
5233,0,0,0,28.0,404.0,True,interpolated
5234,0,0,0,28.0,404.0,True,interpolated
5235,1,28,404,28.0,404.0,False,detected
5236,0,0,0,28.0,404.0,True,interpolated
5237,0,0,0,28.0,404.0,True,interpolated
5238,0,0,0,28.0,404.0,True,interpolated
5239,1,28,404,28.0,404.0,False,detected
5240,0,0,0,28.0,404.0,True,interpolated
5241,0,0,0,28.0,404.0,True,interpolated
5242,0,0,0,28.0,404.0,True,interpolated
5243,1,28,404,28.0,404.0,False,detected
5244,0,0,0,28.0,404.0,True,interpolated
5245,0,0,0,28.0,404.0,True,interpolated
5246,0,0,0,28.0,404.0,True,interpolated
5247,1,28,404,28.0,404.0,False,detected
5248,0,0,0,28.0,404.0,True,interpolated
5249,0,0,0,28.0,404.0,True,interpolated
5250,0,0,0,28.0,404.0,True,interpolated
5251,1,28,404,28.0,404.0,False,detected
5252,1,531,417,531.0,417.0,False,detected
5253,1,531,417,531.0,417.0,False,detected
5254,0,0,0,531.0,417.0,True,interpolated
5255,1,531,417,531.0,417.0,False,detected
5256,0,0,0,510.0416666666667,416.4583333333333,True,interpolated
5257,0,0,0,489.0833333333333,415.9166666666667,True,interpolated
5258,0,0,0,468.125,415.375,True,interpolated
5259,0,0,0,447.1666666666667,414.8333333333333,True,interpolated
5260,0,0,0,426.2083333333333,414.2916666666667,True,interpolated
5261,0,0,0,405.25,413.75,True,interpolated
5262,0,0,0,384.2916666666667,413.2083333333333,True,interpolated
5263,0,0,0,363.33333333333337,412.6666666666667,True,interpolated
5264,0,0,0,,,False,missing
5265,0,0,0,,,False,missing
5266,0,0,0,,,False,missing
5267,0,0,0,,,False,missing
5268,0,0,0,,,False,missing
5269,0,0,0,,,False,missing
5270,0,0,0,,,False,missing
5271,0,0,0,,,False,missing
5272,0,0,0,,,False,missing
5273,0,0,0,,,False,missing
5274,0,0,0,,,False,missing
5275,0,0,0,,,False,missing
5276,0,0,0,,,False,missing
5277,0,0,0,,,False,missing
5278,0,0,0,,,False,missing
5279,1,28,404,28.0,404.0,False,detected
5280,0,0,0,28.0,404.0,True,interpolated
5281,0,0,0,28.0,404.0,True,interpolated
5282,0,0,0,28.0,404.0,True,interpolated
5283,1,28,404,28.0,404.0,False,detected
5284,0,0,0,28.0,404.0,True,interpolated
5285,0,0,0,28.0,404.0,True,interpolated
5286,0,0,0,28.0,404.0,True,interpolated
5287,1,28,404,28.0,404.0,False,detected
5288,0,0,0,28.0,404.0,True,interpolated
5289,0,0,0,28.0,404.0,True,interpolated
5290,0,0,0,28.0,404.0,True,interpolated
5291,1,28,404,28.0,404.0,False,detected
5292,0,0,0,28.0,404.0,True,interpolated
5293,0,0,0,28.0,404.0,True,interpolated
5294,0,0,0,28.0,404.0,True,interpolated
5295,1,28,404,28.0,404.0,False,detected
5296,1,240,413,240.0,413.0,False,detected
5297,1,240,408,240.0,408.0,False,detected
5298,1,240,404,240.0,404.0,False,detected
5299,1,240,408,240.0,408.0,False,detected
5300,1,244,386,244.0,386.0,False,detected
5301,1,243,391,243.0,391.0,False,detected
5302,1,243,386,243.0,386.0,False,detected
5303,1,243,386,243.0,386.0,False,detected
5304,1,250,351,250.0,351.0,False,detected
5305,1,250,351,250.0,351.0,False,detected
5306,1,250,351,250.0,351.0,False,detected
5307,1,250,351,250.0,351.0,False,detected
5308,1,258,346,258.0,346.0,False,detected
5309,1,258,346,258.0,346.0,False,detected
5310,1,257,342,257.0,342.0,False,detected
5311,1,258,346,258.0,346.0,False,detected
5312,1,267,364,267.0,364.0,False,detected
5313,1,267,364,267.0,364.0,False,detected
5314,1,267,364,267.0,364.0,False,detected
5315,1,267,364,267.0,364.0,False,detected
5316,1,274,391,274.0,391.0,False,detected
5317,1,274,391,274.0,391.0,False,detected
5318,1,272,382,272.0,382.0,False,detected
5319,1,274,391,274.0,391.0,False,detected
5320,0,0,0,272.7142857142857,391.8095238095238,True,interpolated
5321,0,0,0,271.42857142857144,392.6190476190476,True,interpolated
5322,0,0,0,270.14285714285717,393.42857142857144,True,interpolated
5323,0,0,0,268.85714285714283,394.23809523809524,True,interpolated
5324,0,0,0,267.57142857142856,395.04761904761904,True,interpolated
5325,0,0,0,266.2857142857143,395.85714285714283,True,interpolated
5326,0,0,0,265.0,396.6666666666667,True,interpolated
5327,0,0,0,263.7142857142857,397.4761904761905,True,interpolated
5328,0,0,0,,,False,missing
5329,0,0,0,,,False,missing
5330,0,0,0,,,False,missing
5331,0,0,0,,,False,missing
5332,0,0,0,,,False,missing
5333,0,0,0,,,False,missing
5334,0,0,0,,,False,missing
5335,0,0,0,,,False,missing
5336,0,0,0,,,False,missing
5337,0,0,0,,,False,missing
5338,0,0,0,,,False,missing
5339,0,0,0,,,False,missing
5340,1,247,408,247.0,408.0,False,detected
5341,1,247,408,247.0,408.0,False,detected
5342,1,247,408,247.0,408.0,False,detected
5343,1,247,408,247.0,408.0,False,detected
5344,1,250,408,250.0,408.0,False,detected
5345,0,0,0,250.0,406.6666666666667,True,interpolated
5346,0,0,0,250.0,405.3333333333333,True,interpolated
5347,1,250,404,250.0,404.0,False,detected
5348,0,0,0,250.64615384615385,404.0,True,interpolated
5349,0,0,0,251.2923076923077,404.0,True,interpolated
5350,0,0,0,251.93846153846152,404.0,True,interpolated
5351,0,0,0,252.58461538461538,404.0,True,interpolated
5352,0,0,0,253.23076923076923,404.0,True,interpolated
5353,0,0,0,253.87692307692308,404.0,True,interpolated
5354,0,0,0,254.52307692307693,404.0,True,interpolated
5355,0,0,0,255.16923076923078,404.0,True,interpolated
5356,0,0,0,,,False,missing
5357,0,0,0,,,False,missing
5358,0,0,0,,,False,missing
5359,0,0,0,,,False,missing
5360,0,0,0,,,False,missing
5361,0,0,0,,,False,missing
5362,0,0,0,,,False,missing
5363,0,0,0,,,False,missing
5364,0,0,0,,,False,missing
5365,0,0,0,,,False,missing
5366,0,0,0,,,False,missing
5367,0,0,0,,,False,missing
5368,0,0,0,,,False,missing
5369,0,0,0,,,False,missing
5370,0,0,0,,,False,missing
5371,0,0,0,,,False,missing
5372,0,0,0,,,False,missing
5373,0,0,0,,,False,missing
5374,0,0,0,,,False,missing
5375,0,0,0,,,False,missing
5376,0,0,0,,,False,missing
5377,0,0,0,,,False,missing
5378,0,0,0,,,False,missing
5379,0,0,0,,,False,missing
5380,0,0,0,,,False,missing
5381,0,0,0,,,False,missing
5382,0,0,0,,,False,missing
5383,0,0,0,,,False,missing
5384,0,0,0,,,False,missing
5385,0,0,0,,,False,missing
5386,0,0,0,,,False,missing
5387,0,0,0,,,False,missing
5388,0,0,0,,,False,missing
5389,0,0,0,,,False,missing
5390,0,0,0,,,False,missing
5391,0,0,0,,,False,missing
5392,0,0,0,,,False,missing
5393,0,0,0,,,False,missing
5394,0,0,0,,,False,missing
5395,0,0,0,,,False,missing
5396,0,0,0,,,False,missing
5397,0,0,0,,,False,missing
5398,0,0,0,,,False,missing
5399,0,0,0,,,False,missing
5400,0,0,0,,,False,missing
5401,0,0,0,,,False,missing
5402,0,0,0,,,False,missing
5403,0,0,0,,,False,missing
5404,0,0,0,,,False,missing
5405,0,0,0,,,False,missing
5406,0,0,0,,,False,missing
5407,0,0,0,,,False,missing
5408,0,0,0,,,False,missing
5409,0,0,0,,,False,missing
5410,0,0,0,,,False,missing
5411,0,0,0,,,False,missing
5412,1,292,404,292.0,404.0,False,detected
5413,1,292,404,292.0,404.0,False,detected
5414,0,0,0,292.0,404.0,True,interpolated
5415,1,292,404,292.0,404.0,False,detected
5416,1,261,373,261.0,373.0,False,detected
5417,1,261,373,261.0,373.0,False,detected
5418,1,261,377,261.0,377.0,False,detected
5419,1,261,373,261.0,373.0,False,detected
5420,1,248,364,248.0,364.0,False,detected
5421,1,248,364,248.0,364.0,False,detected
5422,1,248,364,248.0,364.0,False,detected
5423,1,248,364,248.0,364.0,False,detected
5424,1,234,382,234.0,382.0,False,detected
5425,1,234,382,234.0,382.0,False,detected
5426,1,234,382,234.0,382.0,False,detected
5427,1,234,382,234.0,382.0,False,detected
5428,1,227,422,227.0,422.0,False,detected
5429,1,227,422,227.0,422.0,False,detected
5430,1,227,422,227.0,422.0,False,detected
5431,1,227,413,227.0,413.0,False,detected
5432,0,0,0,226.6164383561644,412.1506849315069,True,interpolated
5433,0,0,0,226.23287671232876,411.3013698630137,True,interpolated
5434,0,0,0,225.84931506849315,410.45205479452056,True,interpolated
5435,0,0,0,225.46575342465752,409.6027397260274,True,interpolated
5436,0,0,0,225.08219178082192,408.75342465753425,True,interpolated
5437,0,0,0,224.6986301369863,407.90410958904107,True,interpolated
5438,0,0,0,224.31506849315068,407.05479452054794,True,interpolated
5439,0,0,0,223.93150684931507,406.2054794520548,True,interpolated
5440,0,0,0,,,False,missing
5441,0,0,0,,,False,missing
5442,0,0,0,,,False,missing
5443,0,0,0,,,False,missing
5444,0,0,0,,,False,missing
5445,0,0,0,,,False,missing
5446,0,0,0,,,False,missing
5447,0,0,0,,,False,missing
5448,0,0,0,,,False,missing
5449,0,0,0,,,False,missing
5450,0,0,0,,,False,missing
5451,0,0,0,,,False,missing
5452,0,0,0,,,False,missing
5453,0,0,0,,,False,missing
5454,0,0,0,,,False,missing
5455,0,0,0,,,False,missing
5456,0,0,0,,,False,missing
5457,0,0,0,,,False,missing
5458,0,0,0,,,False,missing
5459,0,0,0,,,False,missing
5460,0,0,0,,,False,missing
5461,0,0,0,,,False,missing
5462,0,0,0,,,False,missing
5463,0,0,0,,,False,missing
5464,0,0,0,,,False,missing
5465,0,0,0,,,False,missing
5466,0,0,0,,,False,missing
5467,0,0,0,,,False,missing
5468,0,0,0,,,False,missing
5469,0,0,0,,,False,missing
5470,0,0,0,,,False,missing
5471,0,0,0,,,False,missing
5472,0,0,0,,,False,missing
5473,0,0,0,,,False,missing
5474,0,0,0,,,False,missing
5475,0,0,0,,,False,missing
5476,0,0,0,,,False,missing
5477,0,0,0,,,False,missing
5478,0,0,0,,,False,missing
5479,0,0,0,,,False,missing
5480,0,0,0,,,False,missing
5481,0,0,0,,,False,missing
5482,0,0,0,,,False,missing
5483,0,0,0,,,False,missing
5484,0,0,0,,,False,missing
5485,0,0,0,,,False,missing
5486,0,0,0,,,False,missing
5487,0,0,0,,,False,missing
5488,0,0,0,,,False,missing
5489,0,0,0,,,False,missing
5490,0,0,0,,,False,missing
5491,0,0,0,,,False,missing
5492,0,0,0,,,False,missing
5493,0,0,0,,,False,missing
5494,0,0,0,,,False,missing
5495,0,0,0,,,False,missing
5496,0,0,0,,,False,missing
5497,0,0,0,,,False,missing
5498,0,0,0,,,False,missing
5499,0,0,0,,,False,missing
5500,0,0,0,,,False,missing
5501,0,0,0,,,False,missing
5502,0,0,0,,,False,missing
5503,0,0,0,,,False,missing
5504,1,199,351,199.0,351.0,False,detected
5505,1,199,351,199.0,351.0,False,detected
5506,1,201,351,201.0,351.0,False,detected
5507,1,201,351,201.0,351.0,False,detected
5508,1,202,328,202.0,328.0,False,detected
5509,1,202,328,202.0,328.0,False,detected
5510,1,201,328,201.0,328.0,False,detected
5511,1,202,324,202.0,324.0,False,detected
5512,0,0,0,202.75,316.25,True,interpolated
5513,0,0,0,203.5,308.5,True,interpolated
5514,0,0,0,204.25,300.75,True,interpolated
5515,1,205,293,205.0,293.0,False,detected
5516,0,0,0,207.2,298.4,True,interpolated
5517,0,0,0,209.4,303.8,True,interpolated
5518,0,0,0,211.6,309.2,True,interpolated
5519,0,0,0,213.8,314.6,True,interpolated
5520,1,216,320,216.0,320.0,False,detected
5521,1,216,320,216.0,320.0,False,detected
5522,1,216,315,216.0,315.0,False,detected
5523,1,217,320,217.0,320.0,False,detected
5524,1,222,373,222.0,373.0,False,detected
5525,1,223,373,223.0,373.0,False,detected
5526,1,223,373,223.0,373.0,False,detected
5527,1,222,377,222.0,377.0,False,detected
5528,1,229,444,229.0,444.0,False,detected
5529,0,0,0,227.92857142857142,443.2142857142857,True,interpolated
5530,0,0,0,226.85714285714286,442.42857142857144,True,interpolated
5531,0,0,0,225.78571428571428,441.64285714285717,True,interpolated
5532,0,0,0,224.71428571428572,440.85714285714283,True,interpolated
5533,0,0,0,223.64285714285714,440.07142857142856,True,interpolated
5534,0,0,0,222.57142857142858,439.2857142857143,True,interpolated
5535,0,0,0,221.5,438.5,True,interpolated
5536,0,0,0,220.42857142857142,437.7142857142857,True,interpolated
5537,0,0,0,,,False,missing
5538,0,0,0,,,False,missing
5539,0,0,0,,,False,missing
5540,0,0,0,,,False,missing
5541,0,0,0,,,False,missing
5542,0,0,0,,,False,missing
5543,0,0,0,,,False,missing
5544,0,0,0,,,False,missing
5545,0,0,0,,,False,missing
5546,0,0,0,,,False,missing
5547,0,0,0,,,False,missing
5548,0,0,0,,,False,missing
5549,0,0,0,,,False,missing
5550,0,0,0,,,False,missing
5551,0,0,0,,,False,missing
5552,0,0,0,,,False,missing
5553,0,0,0,,,False,missing
5554,0,0,0,,,False,missing
5555,0,0,0,,,False,missing
5556,1,199,422,199.0,422.0,False,detected
5557,1,201,426,201.0,426.0,False,detected
5558,0,0,0,200.0,426.0,True,interpolated
5559,1,199,426,199.0,426.0,False,detected
5560,0,0,0,190.4,430.4,True,interpolated
5561,0,0,0,181.8,434.8,True,interpolated
5562,0,0,0,173.2,439.2,True,interpolated
5563,0,0,0,164.6,443.6,True,interpolated
5564,1,156,448,156.0,448.0,False,detected
5565,1,156,444,156.0,444.0,False,detected
5566,1,154,444,154.0,444.0,False,detected
5567,1,156,444,156.0,444.0,False,detected
5568,1,153,448,153.0,448.0,False,detected
5569,1,153,448,153.0,448.0,False,detected
5570,0,0,0,153.0,448.0,True,interpolated
5571,1,153,448,153.0,448.0,False,detected
5572,0,0,0,149.3783783783784,446.9189189189189,True,interpolated
5573,0,0,0,145.75675675675674,445.8378378378378,True,interpolated
5574,0,0,0,142.13513513513513,444.7567567567568,True,interpolated
5575,0,0,0,138.51351351351352,443.6756756756757,True,interpolated
5576,0,0,0,134.8918918918919,442.5945945945946,True,interpolated
5577,0,0,0,131.27027027027026,441.5135135135135,True,interpolated
5578,0,0,0,127.64864864864865,440.43243243243245,True,interpolated
5579,0,0,0,124.02702702702703,439.35135135135135,True,interpolated
5580,0,0,0,,,False,missing
5581,0,0,0,,,False,missing
5582,0,0,0,,,False,missing
5583,0,0,0,,,False,missing
5584,0,0,0,,,False,missing
5585,0,0,0,,,False,missing
5586,0,0,0,,,False,missing
5587,0,0,0,,,False,missing
5588,0,0,0,,,False,missing
5589,0,0,0,,,False,missing
5590,0,0,0,,,False,missing
5591,0,0,0,,,False,missing
5592,0,0,0,,,False,missing
5593,0,0,0,,,False,missing
5594,0,0,0,,,False,missing
5595,0,0,0,,,False,missing
5596,0,0,0,,,False,missing
5597,0,0,0,,,False,missing
5598,0,0,0,,,False,missing
5599,0,0,0,,,False,missing
5600,0,0,0,,,False,missing
5601,0,0,0,,,False,missing
5602,0,0,0,,,False,missing
5603,0,0,0,,,False,missing
5604,0,0,0,,,False,missing
5605,0,0,0,,,False,missing
5606,0,0,0,,,False,missing
5607,0,0,0,,,False,missing
5608,1,19,408,19.0,408.0,False,detected
5609,1,19,408,19.0,408.0,False,detected
5610,1,18,408,18.0,408.0,False,detected
5611,1,19,408,19.0,408.0,False,detected
5612,0,0,0,128.2,409.8,True,interpolated
5613,0,0,0,237.4,411.6,True,interpolated
5614,0,0,0,346.6,413.4,True,interpolated
5615,0,0,0,455.8,415.2,True,interpolated
5616,1,565,417,565.0,417.0,False,detected
5617,1,563,417,563.0,417.0,False,detected
5618,1,563,417,563.0,417.0,False,detected
5619,1,565,417,565.0,417.0,False,detected
5620,0,0,0,566.25,424.75,True,interpolated
5621,0,0,0,567.5,432.5,True,interpolated
5622,0,0,0,568.75,440.25,True,interpolated
5623,1,570,448,570.0,448.0,False,detected
5624,0,0,0,570.4489795918367,448.1020408163265,True,interpolated
5625,0,0,0,570.8979591836735,448.2040816326531,True,interpolated
5626,0,0,0,571.3469387755102,448.3061224489796,True,interpolated
5627,0,0,0,571.795918367347,448.40816326530614,True,interpolated
5628,0,0,0,572.2448979591836,448.51020408163265,True,interpolated
5629,0,0,0,572.6938775510204,448.61224489795916,True,interpolated
5630,0,0,0,573.1428571428571,448.7142857142857,True,interpolated
5631,0,0,0,573.5918367346939,448.81632653061223,True,interpolated
5632,0,0,0,,,False,missing
5633,0,0,0,,,False,missing
5634,0,0,0,,,False,missing
5635,0,0,0,,,False,missing
5636,0,0,0,,,False,missing
5637,0,0,0,,,False,missing
5638,0,0,0,,,False,missing
5639,0,0,0,,,False,missing
5640,0,0,0,,,False,missing
5641,0,0,0,,,False,missing
5642,0,0,0,,,False,missing
5643,0,0,0,,,False,missing
5644,0,0,0,,,False,missing
5645,0,0,0,,,False,missing
5646,0,0,0,,,False,missing
5647,0,0,0,,,False,missing
5648,0,0,0,,,False,missing
5649,0,0,0,,,False,missing
5650,0,0,0,,,False,missing
5651,0,0,0,,,False,missing
5652,0,0,0,,,False,missing
5653,0,0,0,,,False,missing
5654,0,0,0,,,False,missing
5655,0,0,0,,,False,missing
5656,0,0,0,,,False,missing
5657,0,0,0,,,False,missing
5658,0,0,0,,,False,missing
5659,0,0,0,,,False,missing
5660,0,0,0,,,False,missing
5661,0,0,0,,,False,missing
5662,0,0,0,,,False,missing
5663,0,0,0,,,False,missing
5664,0,0,0,,,False,missing
5665,0,0,0,,,False,missing
5666,0,0,0,,,False,missing
5667,0,0,0,,,False,missing
5668,0,0,0,,,False,missing
5669,0,0,0,,,False,missing
5670,0,0,0,,,False,missing
5671,0,0,0,,,False,missing
5672,1,592,453,592.0,453.0,False,detected
5673,1,592,453,592.0,453.0,False,detected
5674,1,590,453,590.0,453.0,False,detected
5675,1,590,448,590.0,448.0,False,detected
5676,1,577,417,577.0,417.0,False,detected
