Frame,Visibility,X,Y
3192,1,67,400
3193,1,64,400
3194,1,64,400
3195,1,64,400
3196,1,157,391
3197,1,158,391
3198,1,202,342
3199,1,158,391
3200,1,127,373
3201,1,127,373
3202,1,127,373
3203,1,127,373
3204,1,137,364
3205,1,139,364
3206,1,137,364
3207,1,137,364
3208,1,154,364
3209,1,154,364
3210,1,154,364
3211,1,154,364
3212,1,174,373
3213,1,174,373
3214,1,174,373
3215,1,174,377
3216,1,201,395
3217,1,201,395
3218,1,201,400
3219,1,201,400
3220,0,0,0
3221,0,0,0
3222,0,0,0
3223,1,223,408
3224,0,0,0
3225,0,0,0
3226,0,0,0
3227,1,284,360
3228,0,0,0
3229,0,0,0
3230,0,0,0
3231,1,284,360
3232,0,0,0
3233,0,0,0
3234,0,0,0
3235,1,284,360
3236,0,0,0
3237,0,0,0
3238,0,0,0
3239,1,284,360
3240,0,0,0
3241,0,0,0
3242,0,0,0
3243,1,284,360
3244,0,0,0
3245,0,0,0
3246,0,0,0
3247,1,284,360
3248,1,603,386
3249,1,606,391
3250,1,618,391
3251,1,596,386
3252,1,596,1008
3253,1,622,1008
3254,1,594,1008
3255,1,645,1013
3256,1,592,1013
3257,1,621,1008
3258,1,592,1008
3259,1,641,1013
3260,1,592,1013
3261,1,621,1008
3262,1,592,1008
3263,1,641,1013
3264,1,592,1013
3265,1,621,1008
3266,1,592,1008
3267,1,637,1013
3268,1,592,1013
3269,1,621,1008
3270,1,592,1008
3271,1,641,1013
3272,1,592,1008
3273,1,621,1008
3274,1,592,1008
3275,1,641,1013
3276,1,592,1008
3277,1,621,1008
3278,1,592,1008
3279,1,641,1013
3280,1,596,1013
3281,1,622,1008
3282,1,593,1008
3283,1,645,1013
3284,1,596,1013
3285,1,622,1008
3286,1,593,1008
3287,1,645,1013
3288,1,596,1013
3289,1,622,1008
3290,1,593,1008
3291,1,644,1013
3292,1,594,1013
3293,1,622,1008
3294,1,593,1008
3295,1,644,1013
3296,1,593,1013
3297,1,622,1008
3298,1,592,1008
3299,1,645,1013
3300,1,593,1013
3301,1,622,1008
3302,1,592,1008
3303,1,645,1013
3304,1,593,1013
3305,1,622,1008
3306,1,592,1008
3307,1,645,1013
3308,1,592,1013
3309,1,622,1008
3310,1,590,1008
3311,1,645,1013
3312,1,592,1013
3313,1,622,1013
3314,1,590,1008
3315,1,645,1013
3316,1,592,1013
3317,1,622,1013
3318,1,590,1008
3319,1,645,1013
3320,1,592,1013
3321,1,622,1013
3322,1,590,1008
3323,1,645,1013
3324,1,592,1013
3325,1,622,1013
3326,1,590,1008
3327,1,644,1013
3328,1,592,1013
3329,1,622,1013
3330,1,590,1008
3331,1,644,1013
3332,1,592,1013
3333,1,621,1013
3334,1,590,1008
3335,1,644,1013
3336,1,601,1013
3337,1,607,1013
3338,1,592,1008
3339,1,644,1013
3340,1,592,1013
3341,1,625,1013
3342,1,590,1008
3343,1,645,1013
3344,1,592,1008
3345,1,644,360
3346,1,592,1008
3347,1,644,360
3348,1,592,1013
3349,1,622,1013
3350,1,592,1008
3351,1,645,1013
3352,1,592,1013
3353,1,622,1013
3354,1,592,1008
3355,1,645,1013
3356,1,592,1013
3357,1,622,1013
3358,1,592,1008
3359,1,645,1013
3360,1,592,1013
3361,1,622,1013
3362,1,592,1008
3363,1,646,1013
3364,1,592,1008
3365,1,624,1013
3366,1,592,1008
3367,1,646,1013
3368,1,592,1013
3369,1,622,1013
3370,1,592,1008
3371,1,646,1013
3372,1,592,1013
3373,1,622,1013
3374,1,590,1008
3375,1,646,1013
3376,1,592,1013
3377,1,622,1013
3378,1,590,1008
3379,1,646,1013
3380,1,592,1013
3381,1,622,1013
3382,1,590,1008
3383,1,646,1013
3384,1,592,1013
3385,1,621,1013
3386,1,587,1008
3387,1,646,1013
3388,1,590,1013
3389,1,611,1013
3390,1,587,1008
3391,1,646,1013
3392,1,590,1013
3393,1,611,1013
3394,1,587,1008
3395,1,646,1013
3396,1,590,1013
3397,1,611,1013
3398,1,587,1008
3399,1,646,1013
3400,1,592,1013
3401,1,645,1013
3402,1,589,1008
3403,1,659,1013
3404,1,587,1013
3405,1,622,1013
3406,1,582,1008
3407,1,651,1013
3408,1,590,1013
3409,1,622,1013
3410,1,587,1008
3411,1,651,1013
3412,1,592,1013
3413,1,627,1013
3414,1,587,1008
3415,1,651,1013
3416,1,597,1013
3417,1,627,1013
3418,1,596,1008
3419,1,651,1013
3420,1,597,1013
3421,1,627,1013
3422,1,597,1008
3423,1,651,1013
3424,1,601,1013
3425,1,627,1013
3426,1,599,1008
3427,1,651,1013
3428,1,597,1013
3429,1,625,1013
3430,1,597,1008
3431,1,649,1013
3432,1,599,1013
3433,1,627,1013
3434,1,597,1008
3435,1,649,1013
3436,1,601,1013
3437,1,627,1013
3438,1,597,1008
3439,1,649,1013
3440,1,601,1013
3441,1,627,1013
3442,1,597,1008
3443,1,649,1013
3444,1,600,1013
3445,1,625,1013
3446,1,597,1008
3447,1,651,1013
3448,1,601,1013
3449,1,624,1013
3450,1,597,1008
3451,1,630,1013
3452,1,599,1013
3453,1,622,1013
3454,1,597,1008
3455,1,628,1013
3456,1,601,1013
3457,1,622,1013
3458,1,599,1008
3459,1,630,1013
3460,1,603,1013
3461,1,625,1013
3462,1,601,1008
3463,1,630,1013
3464,1,603,1013
3465,1,622,1013
3466,1,599,1008
3467,1,630,1013
3468,1,603,1013
3469,1,611,1013
3470,1,601,1008
3471,1,630,1013
3472,1,606,1008
3473,1,637,1008
3474,1,601,1008
3475,1,644,1013
3476,1,606,1013
3477,1,622,1013
3478,1,597,1008
3479,1,630,1013
3480,1,606,1013
3481,1,611,1013
3482,1,597,1008
3483,1,630,1013
3484,1,601,1013
3485,1,611,1013
3486,1,597,1008
3487,1,630,1013
3488,1,599,1013
3489,1,611,1013
3490,1,597,1008
3491,1,642,1013
3492,1,601,1013
3493,1,625,1013
3494,1,593,1008
3495,1,659,1013
3496,1,596,1013
3497,1,621,1013
3498,1,593,1008
3499,1,630,1013
3500,1,596,1013
3501,1,613,1013
3502,1,593,1008
3503,1,630,1013
3504,1,596,1013
3505,1,611,1013
3506,1,593,1008
3507,1,630,1013
3508,1,596,1013
3509,1,611,1013
3510,1,593,1008
3511,1,635,1013
3512,1,596,1013
3513,1,611,1013
3514,1,593,1008
3515,1,635,1013
3516,1,596,1013
3517,1,611,1013
3518,1,593,1008
3519,1,635,1013
3520,1,596,1013
3521,1,611,1013
3522,1,593,1008
3523,1,635,1013
3524,1,596,1013
3525,1,611,1013
3526,1,593,1008
3527,1,635,1013
3528,1,596,1013
3529,1,611,1013
3530,1,593,1008
3531,1,635,1013
3532,1,596,1013
3533,1,613,1013
3534,1,593,1008
3535,1,635,1013
3536,1,594,1008
3537,1,604,1008
3538,1,592,1008
3539,1,18,337
3540,1,594,1008
3541,1,604,1008
3542,1,592,1008
3543,1,655,1013
3544,1,596,1008
3545,1,604,1008
3546,1,592,1008
3547,1,18,337
3548,1,592,1008
3549,1,606,1008
3550,1,592,1008
3551,1,18,337
3552,1,592,1008
3553,1,606,1008
3554,1,592,1008
3555,1,18,337
3556,1,592,1008
3557,1,606,1008
3558,1,592,1008
3559,1,18,337
3560,1,592,1008
3561,1,606,1008
3562,1,592,1008
3563,1,18,337
3564,1,593,1008
3565,1,606,1008
3566,1,592,1008
3567,1,18,337
3568,1,592,1008
3569,1,596,1008
3570,1,592,1008
3571,1,16,337
3572,1,592,1008
3573,1,600,1008
3574,1,592,1008
3575,1,18,337
3576,1,592,1008
3577,1,601,1008
3578,1,592,1008
3579,1,18,337
3580,1,592,1008
3581,1,601,1008
3582,1,592,1008
3583,1,18,337
3584,1,592,1008
3585,1,604,1008
3586,1,592,1008
3587,1,16,337
3588,1,592,1008
3589,1,604,1008
3590,1,592,1008
3591,1,18,337
3592,1,592,1008
3593,1,600,1008
3594,1,592,1008
3595,1,18,337
3596,1,592,1008
3597,1,600,1008
3598,1,592,1008
3599,1,16,337
3600,1,593,1008
3601,1,611,1008
3602,1,592,1008
3603,1,655,1013
3604,1,596,1008
3605,1,610,1008
3606,1,592,1008
3607,1,16,337
3608,1,596,1008
3609,1,610,1008
3610,1,592,1008
3611,1,645,1008
3612,1,596,1008
3613,1,610,1008
3614,1,592,1008
3615,1,655,1008
3616,1,596,1008
3617,1,610,1008
3618,1,592,1008
3619,1,655,1008
3620,1,596,1008
3621,1,615,1008
3622,1,592,1008
3623,1,655,1008
3624,1,596,1008
3625,1,615,1008
3626,1,592,1008
3627,1,645,1008
3628,1,594,1008
3629,1,615,1008
3630,1,592,1008
3631,1,645,1008
3632,1,594,1008
3633,1,615,1008
3634,1,592,1008
3635,1,645,1008
3636,1,594,1008
3637,1,610,1008
3638,1,592,1008
3639,1,645,1008
3640,1,594,1008
3641,1,610,1008
3642,1,592,1008
3643,1,645,1008
3644,1,594,1008
3645,1,610,1008
3646,1,592,1008
3647,1,646,1008
3648,1,656,484
3649,1,656,488
3650,1,592,1008
3651,1,656,488
3652,1,670,475
3653,1,670,475
3654,1,670,475
3655,1,670,475
3656,1,691,484
3657,1,691,484
3658,1,589,1008
3659,1,691,484
3660,1,590,1008
3661,1,597,1008
3662,1,587,1008
3663,1,645,1008
3664,1,590,1008
3665,1,606,1008
3666,1,587,1008
3667,1,645,1008
3668,1,592,1008
3669,1,606,1008
3670,1,589,1008
3671,1,645,1008
3672,1,90,426
3673,1,91,426
3674,1,532,400
3675,1,556,404
3676,1,132,1013
3677,1,133,1013
3678,1,135,1013
3679,1,534,1013
3680,1,237,431
3681,1,237,431
3682,1,421,1013
3683,1,421,1013
3684,1,201,426
3685,1,201,426
3686,1,201,422
3687,1,201,426
3688,1,77,502
3689,1,98,502
3690,1,104,493
3691,1,98,502
3692,0,0,0
3693,0,0,0
3694,0,0,0
3695,0,0,0
3696,0,0,0
3697,0,0,0
3698,0,0,0
3699,0,0,0
3700,0,0,0
3701,0,0,0
3702,0,0,0
3703,0,0,0
3704,0,0,0
3705,0,0,0
3706,0,0,0
3707,0,0,0
3708,0,0,0
3709,0,0,0
3710,0,0,0
3711,0,0,0
3712,0,0,0
3713,0,0,0
3714,0,0,0
3715,0,0,0
3716,0,0,0
3717,0,0,0
3718,0,0,0
3719,0,0,0
3720,0,0,0
3721,0,0,0
3722,0,0,0
3723,0,0,0
3724,0,0,0
3725,0,0,0
3726,0,0,0
3727,0,0,0
3728,0,0,0
3729,0,0,0
3730,0,0,0
3731,0,0,0
3732,1,358,484
3733,1,358,484
3734,1,358,480
3735,1,358,484
3736,1,348,426
3737,1,347,426
3738,1,348,426
3739,1,347,426
3740,1,344,413
3741,1,344,413
3742,1,344,413
3743,1,344,413
3744,1,340,408
3745,1,340,408
3746,1,340,404
3747,1,340,408
3748,1,338,417
3749,1,338,417
3750,0,0,0
3751,1,340,417
3752,1,340,466
3753,1,340,462
3754,1,340,462
3755,1,340,462
3756,1,341,488
3757,1,341,488
3758,1,341,488
3759,1,341,488
3760,0,0,0
3761,0,0,0
3762,0,0,0
3763,0,0,0
3764,0,0,0
3765,0,0,0
3766,0,0,0
3767,0,0,0
3768,0,0,0
3769,0,0,0
3770,0,0,0
3771,0,0,0
3772,0,0,0
3773,0,0,0
3774,0,0,0
3775,0,0,0
3776,1,158,408
3777,1,157,413
3778,1,158,413
3779,1,158,413
3780,1,151,382
3781,1,151,382
3782,1,151,386
3783,1,150,386
3784,1,146,377
3785,1,146,377
3786,1,146,377
3787,1,146,377
3788,1,146,400
3789,1,146,404
3790,1,146,400
3791,1,146,404
3792,1,147,440
3793,1,147,440
3794,1,147,440
3795,1,147,440
3796,0,0,0
3797,0,0,0
3798,0,0,0
3799,0,0,0
3800,0,0,0
3801,0,0,0
3802,0,0,0
3803,0,0,0
3804,0,0,0
3805,0,0,0
3806,0,0,0
3807,0,0,0
3808,0,0,0
3809,0,0,0
3810,0,0,0
3811,0,0,0
3812,1,489,484
3813,1,492,480
3814,1,492,475
3815,1,492,480
3816,1,510,471
3817,1,506,475
3818,1,520,471
3819,1,510,475
3820,1,528,475
3821,1,528,475
3822,1,528,471
3823,1,528,475
3824,1,551,493
3825,1,551,488
3826,0,0,0
3827,1,552,493
3828,0,0,0
3829,0,0,0
3830,0,0,0
3831,0,0,0
3832,0,0,0
3833,0,0,0
3834,0,0,0
3835,0,0,0
3836,0,0,0
3837,0,0,0
3838,0,0,0
3839,0,0,0
3840,0,0,0
3841,0,0,0
3842,0,0,0
3843,0,0,0
3844,0,0,0
3845,0,0,0
3846,0,0,0
3847,0,0,0
3848,0,0,0
3849,0,0,0
3850,0,0,0
3851,0,0,0
3852,0,0,0
3853,0,0,0
3854,0,0,0
3855,0,0,0
3856,0,0,0
3857,0,0,0
3858,0,0,0
3859,0,0,0
3860,0,0,0
3861,0,0,0
3862,0,0,0
3863,0,0,0
3864,0,0,0
3865,0,0,0
3866,0,0,0
3867,0,0,0
3868,0,0,0
3869,0,0,0
3870,0,0,0
3871,0,0,0
3872,0,0,0
3873,0,0,0
3874,0,0,0
3875,0,0,0
3876,0,0,0
3877,0,0,0
3878,0,0,0
3879,0,0,0
3880,0,0,0
3881,0,0,0
3882,0,0,0
3883,0,0,0
3884,0,0,0
3885,0,0,0
3886,0,0,0
3887,0,0,0
3888,1,482,493
3889,0,0,0
3890,0,0,0
3891,1,482,493
3892,1,492,493
3893,1,492,488
3894,0,0,0
3895,1,492,488
3896,1,523,493
3897,1,521,493
3898,1,521,488
3899,1,523,488
3900,0,0,0
3901,0,0,0
3902,0,0,0
3903,0,0,0
3904,0,0,0
3905,0,0,0
3906,0,0,0
3907,0,0,0
3908,0,0,0
3909,0,0,0
3910,0,0,0
3911,0,0,0
3912,0,0,0
3913,0,0,0
3914,0,0,0
3915,0,0,0
3916,0,0,0
3917,0,0,0
3918,0,0,0
3919,0,0,0
3920,0,0,0
3921,0,0,0
3922,0,0,0
3923,0,0,0
3924,0,0,0
3925,0,0,0
3926,0,0,0
3927,0,0,0
3928,0,0,0
3929,0,0,0
3930,0,0,0
3931,0,0,0
3932,0,0,0
3933,0,0,0
3934,0,0,0
3935,0,0,0
3936,0,0,0
3937,0,0,0
3938,0,0,0
3939,0,0,0
3940,0,0,0
3941,0,0,0
3942,0,0,0
3943,0,0,0
3944,0,0,0
3945,0,0,0
3946,0,0,0
3947,0,0,0
3948,0,0,0
3949,0,0,0
3950,0,0,0
3951,0,0,0
3952,0,0,0
3953,0,0,0
3954,0,0,0
3955,0,0,0
3956,0,0,0
3957,0,0,0
3958,0,0,0
3959,0,0,0
3960,1,39,395
3961,1,39,400
3962,1,39,400
3963,1,39,400
3964,1,42,444
3965,1,47,417
3966,1,49,417
3967,1,42,444
3968,1,91,462
3969,1,91,462
3970,1,81,448
3971,1,92,462
3972,1,122,493
3973,1,122,493
3974,1,686,1013
3975,1,123,493
3976,1,644,680
3977,1,644,680
3978,1,644,680
3979,1,644,684
3980,1,106,502
3981,1,105,502
3982,1,586,511
3983,1,589,511
3984,1,613,488
3985,1,614,493
3986,1,615,488
3987,1,614,493
3988,1,618,475
3989,1,618,480
3990,1,618,480
3991,1,618,475
3992,1,631,475
3993,1,631,475
3994,1,632,471
3995,1,632,471
3996,1,378,297
3997,1,378,297
3998,1,376,297
3999,1,369,448
4000,1,452,417
4001,1,99,480
4002,1,98,480
4003,1,451,417
4004,1,113,502
4005,1,109,502
4006,1,88,502
4007,1,111,502
4008,1,52,528
4009,1,52,528
4010,1,42,533
4011,1,52,528
4012,1,74,560
4013,1,73,560
4014,1,73,560
4015,1,73,560
4016,1,70,311
4017,1,70,311
4018,1,70,311
4019,1,70,311
4020,1,46,311
4021,1,46,311
4022,1,45,311
4023,1,46,311
4024,1,23,302
4025,1,23,302
4026,1,23,297
4027,1,28,311
4028,1,70,568
4029,1,64,564
4030,1,36,564
4031,1,68,568
4032,1,687,551
4033,1,26,542
4034,1,23,542
4035,1,687,551
4036,1,585,515
4037,1,101,533
4038,1,601,515
4039,1,101,533
4040,1,109,484
4041,1,105,484
4042,1,146,484
4043,1,105,484
4044,1,101,648
4045,1,104,648
4046,1,104,648
4047,1,126,480
4048,1,125,480
4049,1,123,480
4050,1,126,480
4051,1,120,480
4052,1,57,488
4053,1,53,493
4054,1,50,488
4055,1,53,493
4056,1,397,600
4057,1,23,502
4058,1,23,502
4059,1,23,502
4060,1,270,608
4061,1,271,608
4062,1,270,608
4063,1,11,506
4064,1,285,506
4065,1,289,506
4066,1,292,502
4067,1,289,506
4068,1,288,484
4069,1,288,484
4070,1,270,484
4071,1,289,484
4072,1,611,626
4073,1,641,1017
4074,1,150,471
4075,1,150,471
4076,1,130,480
4077,1,130,480
4078,1,132,480
4079,1,132,480
4080,1,129,488
4081,1,130,488
4082,1,130,488
4083,1,130,488
4084,1,143,502
4085,1,142,502
4086,1,143,502
4087,1,142,502
4088,1,119,520
4089,1,122,520
4090,1,603,315
4091,1,122,520
4092,1,293,391
4093,1,293,391
4094,1,293,391
4095,1,295,391
4096,0,0,0
4097,0,0,0
4098,0,0,0
4099,0,0,0
4100,0,0,0
4101,0,0,0
4102,0,0,0
4103,0,0,0
4104,0,0,0
4105,0,0,0
4106,0,0,0
4107,0,0,0
4108,0,0,0
4109,0,0,0
4110,0,0,0
4111,0,0,0
4112,0,0,0
4113,0,0,0
4114,0,0,0
4115,0,0,0
4116,0,0,0
4117,0,0,0
4118,0,0,0
4119,0,0,0
4120,0,0,0
4121,0,0,0
4122,0,0,0
4123,0,0,0
4124,0,0,0
4125,0,0,0
4126,0,0,0
4127,0,0,0
4128,0,0,0
4129,0,0,0
4130,0,0,0
4131,0,0,0
4132,0,0,0
4133,0,0,0
4134,0,0,0
4135,0,0,0
4136,0,0,0
4137,0,0,0
4138,0,0,0
4139,0,0,0
4140,0,0,0
4141,0,0,0
4142,0,0,0
4143,0,0,0
4144,0,0,0
4145,0,0,0
4146,0,0,0
4147,0,0,0
4148,0,0,0
4149,0,0,0
4150,0,0,0
4151,0,0,0
4152,0,0,0
4153,0,0,0
4154,0,0,0
4155,0,0,0
4156,0,0,0
4157,0,0,0
4158,0,0,0
4159,0,0,0
4160,0,0,0
4161,0,0,0
4162,0,0,0
4163,0,0,0
4164,0,0,0
4165,0,0,0
4166,0,0,0
4167,0,0,0
4168,0,0,0
4169,0,0,0
4170,0,0,0
4171,0,0,0
4172,0,0,0
4173,0,0,0
4174,0,0,0
4175,0,0,0
4176,0,0,0
4177,0,0,0
4178,0,0,0
4179,0,0,0
4180,0,0,0
4181,0,0,0
4182,0,0,0
4183,0,0,0
4184,0,0,0
4185,0,0,0
4186,0,0,0
4187,0,0,0
4188,0,0,0
4189,0,0,0
4190,0,0,0
4191,0,0,0
4192,0,0,0
4193,0,0,0
4194,0,0,0
4195,0,0,0
4196,1,246,391
4197,1,246,391
4198,1,246,391
4199,1,246,391
4200,1,232,368
4201,1,232,373
4202,1,232,368
4203,1,232,373
4204,1,206,355
4205,1,206,360
4206,1,206,360
4207,1,206,355
4208,1,187,373
4209,1,187,377
4210,1,187,373
4211,1,187,377
4212,1,174,400
4213,1,174,400
4214,1,174,400
4215,1,174,400
4216,0,0,0
4217,0,0,0
4218,0,0,0
4219,0,0,0
4220,0,0,0
4221,0,0,0
4222,0,0,0
4223,0,0,0
4224,0,0,0
4225,0,0,0
4226,0,0,0
4227,0,0,0
4228,0,0,0
4229,0,0,0
4230,0,0,0
4231,0,0,0
4232,0,0,0
4233,0,0,0
4234,0,0,0
4235,0,0,0
4236,0,0,0
4237,0,0,0
4238,0,0,0
4239,0,0,0
4240,0,0,0
4241,0,0,0
4242,0,0,0
4243,0,0,0
4244,0,0,0
4245,0,0,0
4246,0,0,0
4247,0,0,0
4248,0,0,0
4249,0,0,0
4250,0,0,0
4251,0,0,0
4252,0,0,0
4253,0,0,0
4254,0,0,0
4255,0,0,0
4256,0,0,0
4257,0,0,0
4258,0,0,0
4259,0,0,0
4260,0,0,0
4261,0,0,0
4262,0,0,0
4263,0,0,0
4264,0,0,0
4265,0,0,0
4266,0,0,0
4267,0,0,0
4268,0,0,0
4269,0,0,0
4270,0,0,0
4271,0,0,0
4272,0,0,0
4273,0,0,0
4274,0,0,0
4275,0,0,0
4276,0,0,0
4277,0,0,0
4278,0,0,0
4279,0,0,0
4280,0,0,0
4281,0,0,0
4282,0,0,0
4283,0,0,0
4284,0,0,0
4285,0,0,0
4286,0,0,0
4287,0,0,0
4288,0,0,0
4289,0,0,0
4290,0,0,0
4291,0,0,0
4292,0,0,0
4293,0,0,0
4294,0,0,0
4295,0,0,0
4296,0,0,0
4297,0,0,0
4298,0,0,0
4299,0,0,0
4300,0,0,0
4301,0,0,0
4302,0,0,0
4303,0,0,0
4304,1,381,386
4305,1,379,386
4306,1,379,386
4307,1,381,386
4308,1,409,373
4309,1,409,373
4310,1,397,377
4311,1,410,373
4312,1,438,355
4313,1,438,360
4314,1,437,360
4315,1,438,360
4316,1,468,364
4317,1,468,364
4318,1,486,382
4319,1,486,382
4320,1,492,386
4321,1,490,386
4322,1,492,386
4323,1,492,386
4324,1,562,333
4325,1,562,333
4326,1,562,328
4327,1,562,333
4328,1,577,311
4329,1,576,311
4330,1,576,311
4331,1,576,315
4332,0,0,0
4333,0,0,0
4334,0,0,0
4335,0,0,0
4336,0,0,0
4337,0,0,0
4338,0,0,0
4339,0,0,0
4340,1,669,271
4341,1,669,271
4342,1,669,271
4343,1,669,271
4344,1,673,302
4345,1,675,302
4346,1,675,302
4347,1,673,302
4348,1,680,377
4349,1,682,377
4350,1,680,373
4351,1,680,377
4352,1,683,431
4353,1,683,431
4354,0,0,0
4355,1,683,431
4356,0,0,0
4357,0,0,0
4358,0,0,0
4359,0,0,0
4360,0,0,0
4361,0,0,0
4362,0,0,0
4363,0,0,0
4364,1,307,288
4365,1,306,288
4366,1,306,284
4367,1,307,288
4368,1,303,288
4369,1,303,288
4370,1,303,288
4371,1,303,293
4372,1,239,297
4373,1,239,297
4374,1,237,297
4375,1,239,302
4376,1,225,320
4377,1,225,320
4378,1,223,320
4379,1,225,320
4380,1,208,360
4381,1,208,360
4382,1,208,360
4383,1,209,360
4384,1,201,391
4385,1,201,391
4386,1,201,391
4387,1,201,391
4388,0,0,0
4389,0,0,0
4390,0,0,0
4391,0,0,0
4392,0,0,0
4393,0,0,0
4394,0,0,0
4395,0,0,0
4396,0,0,0
4397,0,0,0
4398,0,0,0
4399,0,0,0
4400,0,0,0
4401,0,0,0
4402,0,0,0
4403,0,0,0
4404,0,0,0
4405,0,0,0
4406,0,0,0
4407,0,0,0
4408,0,0,0
4409,0,0,0
4410,0,0,0
4411,0,0,0
4412,0,0,0
4413,0,0,0
4414,0,0,0
4415,0,0,0
4416,0,0,0
4417,0,0,0
4418,0,0,0
4419,0,0,0
4420,0,0,0
4421,0,0,0
4422,0,0,0
4423,0,0,0
4424,0,0,0
4425,0,0,0
4426,0,0,0
4427,0,0,0
4428,0,0,0
4429,0,0,0
4430,0,0,0
4431,0,0,0
4432,0,0,0
4433,0,0,0
4434,0,0,0
4435,0,0,0
4436,1,274,382
4437,1,274,382
4438,1,275,377
4439,1,323,306
4440,1,330,297
4441,1,330,302
4442,1,329,297
4443,1,330,302
4444,0,0,0
4445,0,0,0
4446,0,0,0
4447,0,0,0
4448,1,412,271
4449,1,413,275
4450,1,413,275
4451,1,412,275
4452,1,430,297
4453,1,430,297
4454,1,428,297
4455,1,430,297
4456,1,444,324
4457,1,444,328
4458,1,444,324
4459,1,444,324
4460,1,458,373
4461,1,458,373
4462,1,458,373
4463,1,458,373
4464,0,0,0
4465,0,0,0
4466,0,0,0
4467,0,0,0
4468,0,0,0
4469,0,0,0
4470,0,0,0
4471,0,0,0
4472,0,0,0
4473,0,0,0
4474,0,0,0
4475,0,0,0
4476,0,0,0
4477,0,0,0
4478,0,0,0
4479,0,0,0
4480,0,0,0
4481,0,0,0
4482,0,0,0
4483,0,0,0
4484,0,0,0
4485,0,0,0
4486,0,0,0
4487,0,0,0
4488,0,0,0
4489,0,0,0
4490,0,0,0
4491,0,0,0
4492,0,0,0
4493,0,0,0
4494,0,0,0
4495,0,0,0
4496,0,0,0
4497,0,0,0
4498,0,0,0
4499,0,0,0
4500,0,0,0
4501,0,0,0
4502,0,0,0
4503,0,0,0
4504,0,0,0
4505,0,0,0
4506,0,0,0
4507,0,0,0
4508,0,0,0
4509,0,0,0
4510,0,0,0
4511,0,0,0
4512,0,0,0
4513,0,0,0
4514,0,0,0
4515,0,0,0
4516,0,0,0
4517,0,0,0
4518,0,0,0
4519,0,0,0
4520,0,0,0
4521,0,0,0
4522,0,0,0
4523,0,0,0
4524,0,0,0
4525,0,0,0
4526,0,0,0
4527,0,0,0
4528,0,0,0
4529,0,0,0
4530,0,0,0
4531,0,0,0
4532,0,0,0
4533,0,0,0
4534,0,0,0
4535,0,0,0
4536,0,0,0
4537,0,0,0
4538,0,0,0
4539,0,0,0
4540,0,0,0
4541,0,0,0
4542,0,0,0
4543,0,0,0
4544,0,0,0
4545,0,0,0
4546,0,0,0
4547,0,0,0
4548,0,0,0
4549,0,0,0
4550,0,0,0
4551,0,0,0
4552,0,0,0
4553,0,0,0
4554,0,0,0
4555,0,0,0
4556,0,0,0
4557,0,0,0
4558,0,0,0
4559,0,0,0
4560,0,0,0
4561,0,0,0
4562,0,0,0
4563,0,0,0
4564,0,0,0
4565,0,0,0
4566,0,0,0
4567,0,0,0
4568,0,0,0
4569,0,0,0
4570,0,0,0
4571,0,0,0
4572,0,0,0
4573,0,0,0
4574,0,0,0
4575,0,0,0
4576,0,0,0
4577,0,0,0
4578,0,0,0
4579,0,0,0
4580,0,0,0
4581,0,0,0
4582,0,0,0
4583,0,0,0
4584,0,0,0
4585,0,0,0
4586,0,0,0
4587,0,0,0
4588,0,0,0
4589,0,0,0
4590,0,0,0
4591,0,0,0
4592,0,0,0
4593,0,0,0
4594,0,0,0
4595,0,0,0
4596,0,0,0
4597,0,0,0
4598,0,0,0
4599,0,0,0
4600,0,0,0
4601,0,0,0
4602,0,0,0
4603,0,0,0
4604,0,0,0
4605,0,0,0
4606,0,0,0
4607,0,0,0
4608,1,112,386
4609,1,111,386
4610,1,112,386
4611,1,111,386
4612,1,105,373
4613,1,105,377
4614,1,105,377
4615,1,105,373
4616,1,97,373
4617,1,97,373
4618,1,97,373
4619,1,97,373
4620,1,94,391
4621,1,94,391
4622,1,94,391
4623,1,94,391
4624,1,92,408
4625,1,92,408
4626,0,0,0
4627,1,92,408
4628,0,0,0
4629,0,0,0
4630,0,0,0
4631,0,0,0
4632,0,0,0
4633,0,0,0
4634,0,0,0
4635,0,0,0
4636,0,0,0
4637,0,0,0
4638,0,0,0
4639,0,0,0
4640,0,0,0
4641,0,0,0
4642,0,0,0
4643,0,0,0
4644,0,0,0
4645,0,0,0
4646,0,0,0
4647,0,0,0
4648,0,0,0
4649,0,0,0
4650,0,0,0
4651,0,0,0
4652,0,0,0
4653,0,0,0
4654,0,0,0
4655,0,0,0
4656,0,0,0
4657,0,0,0
4658,0,0,0
4659,0,0,0
4660,0,0,0
4661,0,0,0
4662,0,0,0
4663,0,0,0
4664,1,597,1000
4665,0,0,0
4666,1,558,1000
4667,0,0,0
4668,0,0,0
4669,0,0,0
4670,0,0,0
4671,0,0,0
4672,0,0,0
4673,0,0,0
4674,0,0,0
4675,0,0,0
4676,0,0,0
4677,0,0,0
4678,0,0,0
4679,0,0,0
4680,0,0,0
4681,0,0,0
4682,0,0,0
4683,0,0,0
4684,0,0,0
4685,0,0,0
4686,0,0,0
4687,0,0,0
4688,0,0,0
4689,0,0,0
4690,0,0,0
4691,0,0,0
4692,0,0,0
4693,0,0,0
4694,0,0,0
4695,0,0,0
4696,0,0,0
4697,0,0,0
4698,0,0,0
4699,0,0,0
4700,0,0,0
